sample_id,state,lab,producer,strain_name,product_name,product_type,date_tested,source_file,total_terpenes,beta_pinene,d_limonene,p_cymene,beta_caryophyllene,caryophyllene_oxide,gamma_terpinene,alpha_terpinene,alpha_pinene,beta_myrcene,ocimene,carene,camphene,terpinolene,humulene,guaiol,nerolidol,eucalyptol,linalool,isopulegol,alpha_bisabolol,geraniol,terpene_sum,n_detected,total_thc,total_cbd
6c9ec0cb524b3befe22282d44e5046a337d1637c25d2b421e8294131d6e7b030,CA,SC Labs,"The Highland Canopy, LLC",GastroPop,GastroPop,"Flower, Inhalable",2023-08-14T00:00:00,ca-results-latest.xlsx,2.3109,0.0295,0.2249,0.0,1.083,0.028,0.0,0.0,0.017,0.2693,0.0,0.0,0.0051,0.0028,0.3072,0.0,0.0,0.0,0.0683,0.0,0.1532,0.0016,2.1898999999999997,12,30.27,0.08
2a19fb119c3b5e478d62d491ef4aac7c26dd75297911dafb8d8fc51212b528df,CA,SC Labs,MOON VALLEY ORGANICS INC.,CANDY RAIN FLOWER,CANDY RAIN FLOWER,"Flower, Inhalable",2023-08-14T00:00:00,ca-results-latest.xlsx,3.2306,0.2104,1.4601,0.0,0.2458,0.0,0.0,0.0,0.1263,0.1706,0.1638,0.0,0.0321,0.0131,0.0707,0.0822,0.0262,0.0,0.2079,0.0,0.0251,0.0118,2.8461000000000003,14,32.2,0.087
4d09191a7c751ce34eade4e9cc2daceb2c2dee50075c2941c73d923d58b0ee7a,CA,SC Labs,MOON VALLEY ORGANICS INC.,GATOR GUSHERS INDOOR FLOWER,GATOR GUSHERS INDOOR FLOWER,"Flower, Inhalable",2023-08-14T00:00:00,ca-results-latest.xlsx,3.6742,0.1385,1.0529,0.0,0.2852,0.0,0.0,0.0,0.0689,1.0053,0.0034,0.0,0.0213,0.012,0.0809,0.0,0.0622,0.0,0.5826,0.0,0.0,0.0,3.3132,11,24.78,0.073
770bf947560eb3f840f09ce68a8610990e120ed9a0aee05c607673004ac88745,CA,SC Labs,Tohnic,Mad Labs London Purp,Mad Labs London Purp,"Flower, Inhalable",2023-08-14T00:00:00,ca-results-latest.xlsx,1.9916,0.0731,0.5249,0.0,0.3939,0.0114,0.0,0.0,0.042,0.0319,0.0054,0.0,0.0121,0.0057,0.1218,0.0,0.0259,0.0,0.4547,0.0,0.0053,0.0062,1.7143,14,28.41,0.096
ba1b319c4349a724fa57410f8005b144eab1e99aadd09465485cf506caa23d24,CA,SC Labs,"The Highland Canopy, LLC",Pink Jesus,Pink Jesus,"Flower, Inhalable",2023-08-14T00:00:00,ca-results-latest.xlsx,2.4506,0.0121,0.0681,0.0,0.8949,0.0235,0.0,0.0,0.0057,0.6875,0.0,0.0,0.0,0.0,0.2919,0.0,0.0717,0.0037,0.159,0.0,0.131,0.0,2.3491,11,20.17,0.081
0733851f201704c5ecda1628c6827ed5a779d5d1f4c055241c7274d094168a3a,CA,Excelbis Labs,Kind Op Corp.,Grape Slushie,Grape Slushie - Flower,Plant (Flower - Cured),2023-08-14T09:54:00,ca-results-latest.xlsx,1.11194,0.048744,0.284573,0.0,0.237891,0.0,0.0,0.0,0.02125,0.201484,0.0,0.0,0.0,0.0,0.064079,0.0,0.0,0.0,0.253918,0.0,0.0,0.0,1.111939,7,312.49,3.159
4bd4826e5e721459ac7aef00c744fc016ed222a98f36d0933c43d7151b2eceee,CA,"ProForma Labs, LLC",Kind Op Corp.,Lemon Ice,Lemon Ice - Flower,Plant (Flower - Cured),2023-08-15T09:06:00,ca-results-latest.xlsx,0.9602,0.0677,0.104,,0.304,0.0,0.0,0.0,0.105,0.0,0.181,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0735,0.0,0.9601999999999999,7,26.349,0.0
136dec6a7b22f83b485eac074f2e244088c3f453573083dae231207fdcce341f,CA,SC Labs,"The Highland Canopy, LLC",Melonade,Melonade,"Flower, Inhalable",2023-08-16T00:00:00,ca-results-latest.xlsx,2.4712,0.0385,0.3779,0.0,1.1198,0.0212,0.0,0.0,0.0252,0.0836,0.0,0.0,0.007,0.0046,0.3534,0.0,0.0267,0.0029,0.0703,0.0,0.2395,0.0013,2.3718999999999997,14,25.73,0.092
74e871f840ede3510deececf119a0fdeb2eb41f66bb0c241f9bcd945677b30d8,CA,BelCosta Labs,Glass House Camarillo Cultivation LLC,Grease Monkey,Grease Monkey,Flower,2023-08-16T00:00:00,ca-results-latest.xlsx,1.80673,0.10816,0.66539,0.0,0.30739,,0.0,0.0,0.09707,0.30567,0.02314,0.0,0.01966,0.0,0.11532,0.0,,0.0,0.12387,0.0,0.04106,0.0,1.8067300000000002,10,27.66019,0.06854
dcb81fcb3837b69091a7b2943e8167b65a54156e6fff66dac975a5e8b720f313,CA,BelCosta Labs,Glass House Camarillo Cultivation LLC,Jealousy Julep,Jealousy Julep,Flower,2023-08-17T00:00:00,ca-results-latest.xlsx,1.46845,0.08777,0.5333,0.0,0.35303,,0.0,0.0,0.06826,0.07588,0.04025,0.0,0.01777,0.0,0.1105,0.0,,0.0,0.18169,0.0,0.0,0.0,1.46845,9,30.61919,0.06389
0ea5cd7a7708c39bdc973d7d1032719aa9ef32fbc8730c3fd93aafd6531d67b3,CA,SC Labs,"2CW PRODUCTIONS, INC",Soma Rosa Afghani Kush Flower (1/8 oz),Soma Rosa Afghani Kush Flower (1/8 oz),"Flower, Inhalable",2023-08-17T00:00:00,ca-results-latest.xlsx,2.8534,0.0904,0.352,0.0,0.3004,0.0106,0.0023,0.0,0.1234,0.8064,0.5026,0.0,0.0116,0.0056,0.1492,0.0,0.0324,0.0085,0.1067,0.0,0.0066,0.0022,2.510900000000001,16,28.95,0.091
53c235c21e94824c34caf323b45bab31d0b3bdeb1a4ea7841b01e2f6247511f0,CA,SC Labs,"2CW PRODUCTIONS, INC",Soma Rosa Citrus Diesel Flower (1 oz),Soma Rosa Citrus Diesel Flower (1 oz),"Flower, Inhalable",2023-08-17T00:00:00,ca-results-latest.xlsx,2.0715,0.1681,0.1271,0.0,0.4164,0.0175,0.0,0.0,0.6051,0.2288,0.0702,0.0,0.0132,0.0,0.1702,0.0,0.0124,0.0044,0.0508,0.0,0.0227,0.0,1.9068999999999998,13,28.62,0.069
c387da921e7aec0d6f6471c923ed5af644ca2e29b066fb89afa0c4a01511c047,CA,SC Labs,"2CW PRODUCTIONS, INC",Soma Rosa Papaya Lunch Flower (1 oz),Soma Rosa Papaya Lunch Flower (1 oz),"Flower, Inhalable",2023-08-17T00:00:00,ca-results-latest.xlsx,2.3941,0.0145,0.0844,0.0,1.0981,0.0139,0.0,0.0,0.0068,0.5522,0.0022,0.0,0.0025,0.0,0.3296,0.0924,0.0021,0.0,0.0589,0.0,0.0549,0.0,2.3125,13,28.7,0.072
ae9fd53f8519cff1379b8038b7ca850f746245d506c759e29278660f7574ace9,CA,SC Labs,"2CW PRODUCTIONS, INC",Howie Z x Georgia Pie Flower (1/8 oz),Howie Z x Georgia Pie Flower (1/8 oz),"Flower, Inhalable",2023-08-17T00:00:00,ca-results-latest.xlsx,2.1119,0.063,0.3962,0.0,0.5804,0.0109,0.0,0.0,0.0374,0.238,0.0219,0.0,0.0103,0.006,0.1729,0.0194,0.0431,0.0,0.1864,0.0,0.0686,0.0038,1.8583000000000003,15,29.08,0.059
d270b2074f21537cbf6151fd73c3d8ad9463fdc3edcfa035088039995c50abfb,CA,SC Labs,"2CW PRODUCTIONS, INC",Soma Rosa Dessert OG Flower (1 oz),Soma Rosa Dessert OG Flower (1 oz),"Flower, Inhalable",2023-08-17T00:00:00,ca-results-latest.xlsx,2.9503,0.1188,0.8132,0.0,0.7251,0.0235,0.0,0.0,0.0762,0.3172,0.1064,0.0,0.0188,0.0093,0.2766,0.0,0.022,0.0028,0.1445,0.0,0.063,0.0,2.7174,14,34.75,0.1
c4e6837c3e302f7f54dfa3fbec545b97e87fecfc2f8bd5ccc1736b6dcef7937d,CA,SC Labs,"2CW PRODUCTIONS, INC",Soma Rosa Z x Georgia Pie Flower (1/8 oz),Soma Rosa Z x Georgia Pie Flower (1/8 oz),"Flower, Inhalable",2023-08-17T00:00:00,ca-results-latest.xlsx,2.8687,0.1052,0.7524,0.0,0.6394,0.0105,0.0021,0.0,0.0735,0.3563,0.0427,0.0,0.017,0.0115,0.1914,0.0,0.0722,0.0,0.2373,0.0,0.0656,0.0053,2.5823999999999994,15,24.33,0.047
20d50bdd1a52d7d3a661c3cc9b33da8ef41b44f73cf469bbdc1c351a19558c5e,CA,SC Labs,"2CW PRODUCTIONS, INC",Soma Rosa Afghani Kush Flower (1 oz),Soma Rosa Afghani Kush Flower (1 oz),"Flower, Inhalable",2023-08-17T00:00:00,ca-results-latest.xlsx,3.4165,0.1114,0.4863,0.0,0.3306,0.0108,0.0024,0.0,0.1483,1.0149,0.6018,0.0,0.0142,0.0065,0.1603,0.0,0.0344,0.0081,0.1192,0.0,0.0,0.0022,3.0514000000000006,15,29.18,0.096
03080063d726db4c8aac7c4409a3d0f6f0690bc6a7995a17980edb8f6db8315c,CA,BelCosta Labs,"DTPG Collective, Inc.",B.C - 2609,B.C - 2609,Flower,2023-08-17T00:00:00,ca-results-latest.xlsx,2.05916,0.08205,0.53173,0.0,0.65254,,0.0,0.0,0.04921,0.15143,0.0,0.0,0.01757,0.0,0.19239,0.08268,,0.0,0.29956,0.0,0.0,0.0,2.05916,9,31.38959,0.06784
ac8071ad6444a6228b25eb0ce31ad7cc89a14df63797c478d2437324bb387480,CA,SC Labs,BLAZED UTOPIA LLC,Grandi Guava Bud,Grandi Guava Bud,"Flower, Inhalable",2023-08-18T00:00:00,ca-results-latest.xlsx,1.5256,0.0593,0.3979,0.0,0.3555,0.0098,0.0,0.0,0.0361,0.1294,0.0025,0.0,0.0112,0.0045,0.1046,0.0,0.0,0.0,0.189,0.0,0.0517,0.0024,1.3539,13,23.34,0.073
c44a69d9171ebdcb9f4d350f86901c661f508b3236ac9e8421f3967de27c1faf,CA,SC Labs,BLAZED UTOPIA LLC,Goofiez Bud,Goofiez Bud,"Flower, Inhalable",2023-08-18T00:00:00,ca-results-latest.xlsx,1.8881,0.0972,0.6542,0.0,0.2605,0.0053,0.0,0.0,0.0757,0.1859,0.1007,0.0,0.0172,0.0075,0.0735,0.0,0.0,0.0,0.166,0.0,0.0491,0.0031,1.6959,13,24.36,0.08
3d9cd0392113c642eedb9d2d5d639d41e80d9b44cc6575114f8898e14a3efbd8,CA,SC Labs,BLAZED UTOPIA LLC,Cereal Milk Bud,Cereal Milk Bud,"Flower, Inhalable",2023-08-18T00:00:00,ca-results-latest.xlsx,1.3976,0.0575,0.3047,0.0,0.2626,0.0047,0.0,0.0,0.0309,0.2678,0.0,0.0,0.01,0.0038,0.0765,0.0,0.0182,0.0,0.1964,0.0,0.0206,0.0033,1.2570000000000001,13,22.19,0.063
9910260764236feff9bd4c958b99d9714ab2ce6c85022d5ce92fc8d85af55fcc,CA,SC Labs,River Tree Enterprises,S-9903 Packaged #2,S-9903 Packaged #2,"Flower, Inhalable",2023-08-18T00:00:00,ca-results-latest.xlsx,1.74,0.0813,0.3237,0.0,0.5281,0.0188,0.0,0.0,0.0513,0.1374,0.0332,0.0,0.0139,0.0033,0.1536,0.0,0.0,0.0,0.1008,0.0,0.118,0.004,1.5673999999999997,13,30.87,0.075
8de0bff5f4ffc3f33aea1a354c0bdf310e2dabe83839f0551943098cade13afe,CA,SC Labs,River Tree Enterprises,S-4261 Packaged #2,S-4261 Packaged #2,"Flower, Inhalable",2023-08-18T00:00:00,ca-results-latest.xlsx,1.7359,0.0601,0.3517,0.0,0.5496,0.0159,0.0,0.0,0.0338,0.1878,0.0,0.0,0.0105,0.004,0.1669,0.0,0.0,0.0,0.1582,0.0,0.0535,0.011,1.603,12,22.54,0.052
61cf685554c19636c7ecf0179dfad5903b7059084a015d592b17cebe6f9e5671,CA,SC Labs,BLAZED UTOPIA LLC,Banana Cream Cake & Jealousy Bud,Banana Cream Cake & Jealousy Bud,"Flower, Inhalable",2023-08-18T00:00:00,ca-results-latest.xlsx,1.2976,0.0449,0.2993,0.0,0.2811,0.0043,0.0,0.0,0.0215,0.0523,0.0021,0.0,0.0076,0.0038,0.0837,0.0845,0.0504,0.0,0.2135,0.0,0.0,0.0039,1.1529,14,21.2,0.047
b593c87c6618ea3fad5c503d06edfda7069b4d6e344cfe93a8bfc9489abf573e,CA,SC Labs,"VMK, Inc. d/b/a Purple Lotus Patient Center",R2 H2 S4 2023,R2 H2 S4 2023,"Flower, Inhalable",2023-08-18T00:00:00,ca-results-latest.xlsx,1.0774,0.0389,0.155,0.0,0.2534,0.012,0.0,0.0,0.0192,0.3458,0.0,0.0,0.0064,0.0,0.0982,0.0,0.0087,0.0,0.0,0.0,0.0185,0.0011,0.9571999999999999,11,27.87,0.071
11f78d847add9c2c1913eccb4411afbde8246bf88b1e8ad6640249e5d27f2fdd,CA,SC Labs,BLAZED UTOPIA LLC,Sunset Sorbet Bud,Sunset Sorbet Bud,"Flower, Inhalable",2023-08-18T00:00:00,ca-results-latest.xlsx,2.3491,0.0797,0.4523,0.0,0.7206,0.0139,0.0,0.0,0.0583,0.1666,0.0775,0.0,0.0121,0.0056,0.2094,0.0,0.0327,0.0,0.2444,0.0,0.0,0.0039,2.077,13,23.03,0.061
595a0e1aeb6993607bf596d04df55413fc530fc5caec9b1c4e9ea268d9f8e920,CA,SC Labs,"VMK, Inc. d/b/a Purple Lotus Patient Center",R2 H2 S7 2023,R2 H2 S7 2023,"Flower, Inhalable",2023-08-18T00:00:00,ca-results-latest.xlsx,1.3527,0.0614,0.283,0.0,0.4096,0.0089,0.0,0.0,0.0332,0.0996,0.0214,0.0,0.0104,0.0033,0.1149,0.0,0.0,0.0,0.1013,0.0,0.0546,0.0043,1.2059,13,21.62,0.044
35c045ddf150d153a0c9321103be0074ce89cb202f6bad81ffe2bab664f5361b,CA,SC Labs,Illa Canna LLC,GP x BA #3 8.4.2023,GP x BA #3 8.4.2023,"Flower, Inhalable",2023-08-19T00:00:00,ca-results-latest.xlsx,2.0871,0.0561,0.2938,0.0,0.3185,0.0096,0.0,0.0,0.0437,0.7132,0.1528,0.0,0.0086,0.0037,0.0944,0.0,0.0569,0.0083,0.0933,0.0,0.0611,0.0,1.9139999999999997,14,23.86,0.093
bd7f7c22b669798572acb60781b7555b91abbb3da727bd6eeee4e0eb6ba287c9,CA,SC Labs,Illa Canna LLC,GP x M8 #6 8.4.2023,GP x M8 #6 8.4.2023,"Flower, Inhalable",2023-08-19T00:00:00,ca-results-latest.xlsx,2.2396,0.0434,0.2069,0.0,0.322,0.0073,0.0,0.0,0.0212,0.8691,0.1202,0.0,0.0062,0.0032,0.0941,0.0,0.0352,0.0026,0.3243,0.0,0.0,0.0,2.0557,13,26.49,0.109
81f46f504402db77c30c3663f68ce8288c0da5df58446abe79a595d708bdc54c,CA,SC Labs,Illa Canna LLC,GP x M8 #4 8.4.2023,GP x M8 #4 8.4.2023,"Flower, Inhalable",2023-08-19T00:00:00,ca-results-latest.xlsx,1.7116,0.0481,0.3286,0.0,0.4205,0.0072,0.0,0.0,0.0265,0.168,0.0089,0.0,0.0082,0.0039,0.1221,0.0,0.0529,0.0,0.3664,0.0,0.0325,0.0,1.5938,13,34.6,0.099
8ed2429bc1dcf291361e7205eceed13c167d0194b7c364fc7262a36d5fe06f73,CA,SC Labs,Illa Canna LLC,GP x RGR #3 8.4.2023,GP x RGR #3 8.4.2023,"Flower, Inhalable",2023-08-19T00:00:00,ca-results-latest.xlsx,2.3241,0.0686,0.0598,0.0,0.2856,0.0069,0.0,0.0,0.2494,1.0075,0.2589,0.0,0.0049,0.0,0.0839,0.0,0.0297,0.0066,0.1305,0.0,0.0453,0.0,2.2376000000000005,13,24.84,0.054
3ed13acce76d2cb264d687dde457941aa0be76178aaa4f726ac4e3cb9a13c20b,CA,SC Labs,,Vice City #7,Vice City #7,"Flower, Inhalable",2023-08-19T00:00:00,ca-results-latest.xlsx,1.2513,0.0209,0.0667,0.0,0.3345,0.0065,0.0,0.0,0.0087,0.3366,0.0296,0.0,0.0029,0.0,0.0969,0.0,0.0215,0.0031,0.141,0.0,0.0344,0.0,1.1033,13,23.32,0.059
1b0562bb62433ebcba4700172461a55734733193ef2b657b9262aa873cc596fa,CA,BelCosta Labs,Glass House Camarillo Cultivation LLC,Super Silver Haze,Super Silver Haze,Flower,2023-08-19T00:00:00,ca-results-latest.xlsx,2.0122,0.07864,0.55208,0.0,0.67676,,0.0,0.0,0.04912,0.30907,0.0,0.0,0.01519,0.0,0.26187,0.0,,0.0,0.06947,0.0,0.0,0.0,2.0122,8,30.99611,0.08016
e0bef2068b83ba719fb9cc6c8af440bd339980be79f8ec90e39cefdfbeb533ea,CA,SC Labs,Indoor Specialties Inc,FLT Crew Economy,FLT Crew Economy,"Flower, Inhalable",2023-08-19T00:00:00,ca-results-latest.xlsx,1.1533,0.0504,0.2463,0.0,0.1274,0.0047,0.0,0.0,0.0237,0.1345,0.0019,0.0,0.0083,0.0034,0.0391,0.0,0.0486,0.0,0.2763,0.0,0.0,0.0077,0.9723000000000002,13,19.96,0.053
2948a2c61ec90f81b0abe1e533b3ce0d1e31c88755ea8e10dfb1c056cd644f9a,CA,BelCosta Labs,Glass House Camarillo Cultivation LLC,Mac 1,Mac 1,Flower,2023-08-19T00:00:00,ca-results-latest.xlsx,1.41356,0.08788,0.48679,0.0,0.27998,,0.0,0.0,0.0883,0.09792,0.01492,0.0,0.0,0.0,0.09557,0.0,,0.0,0.16049,0.0,0.10171,0.0,1.41356,9,26.21408,0.05149
9a14651310bc2f2e482774c56f39e3a00e7431dc2b6f2076b32074f074417975,CA,SC Labs,Indoor Specialties Inc,FLT Crew Cloud Hopper,FLT Crew Cloud Hopper,"Flower, Inhalable",2023-08-19T00:00:00,ca-results-latest.xlsx,1.5888,0.0619,0.3202,0.0,0.248,0.012,0.0,0.0,0.0282,0.3471,0.0338,0.0,0.0097,0.0036,0.1066,0.0,0.0253,0.0,0.2176,0.0,0.0419,0.0028,1.4586999999999999,14,24.96,0.063
02b2047295a61e2738283c6108e2c65d83a69c37db15c41405432890107fb7c1,CA,BelCosta Labs,Glass House Camarillo Cultivation LLC,Mafia Funeral,Mafia Funeral,Flower,2023-08-19T00:00:00,ca-results-latest.xlsx,1.93875,0.08464,0.52322,0.0,0.6095,,0.0,0.0,0.07499,0.11215,0.10296000000000001,0.0,0.016,0.0,0.2262,0.0,,0.0,0.15876,0.0,0.03033,0.0,1.9387500000000002,10,28.12859,0.05899
92c6aa71a71288e28d514a49d5d39ffaaa7c81ab77477567817f749d079c97c3,CA,BelCosta Labs,Glass House Camarillo Cultivation LLC,Grease Monkey,Grease Monkey,Flower,2023-08-20T00:00:00,ca-results-latest.xlsx,1.56282,0.08955,0.53791,0.0,0.26914,,0.0,0.0,0.08074,0.33486,0.01857,0.0,0.01361,0.0,0.09713,0.0,,0.0,0.09511,0.0,0.0262,0.0,1.56282,10,28.92597,0.07291
173fead8243ffb10a762c58cc5e18d620d5344cb867e46802eaef9e8645280da,CA,SC Labs,"VMK, Inc. d/b/a Purple Lotus Patient Center",R2 H2 S2 2023,R2 H2 S2 2023,"Flower, Inhalable",2023-08-20T00:00:00,ca-results-latest.xlsx,1.1028,0.0452,0.2407,0.0,0.3588,0.013,0.0,0.0,0.0309,0.0814,0.0144,0.0,0.0072,0.0036,0.1059,0.0,0.0,0.0,0.0712,0.0,0.0068,0.0028,0.9819000000000001,13,17.41,0.038
a20ca7bd27710a770cc6ba1a88d460d5f6ea2fa463595f537d6ca592a77f81de,CA,"2 River Labs, Inc",Shasta Growers LLC,Gelonade,Gelonade,Flower,2023-08-20T00:00:00,ca-results-latest.xlsx,1.9391,0.0722,0.312,0.0,0.516,0.0,0.0,0.0,0.0,0.534,,0.0,0.0,0.0,0.183,0.0,0.0176,0.0,0.25,0.0,0.0543,0.0,1.9391000000000003,8,34.3,0.0581
90fa4dd7e9d2377fd558bf74938da52decd2926e5d85fe7997fce9f6bfeeb765,CA,"2 River Labs, Inc",Mountain Lakes Manufacturing LLC,Zafari,Zafari,Flower,2023-08-20T00:00:00,ca-results-latest.xlsx,1.8807,0.0753,0.317,0.0,0.423,0.0,0.0,0.0,0.0,0.565,,0.0,0.0,0.0,0.171,0.0,0.0,0.0,0.263,0.0,0.0664,0.0,1.8807000000000003,7,34.1,0.0554
084664cd91788fbd29b074a35a46815755f550e3aff9556049bd66009ff9f792,CA,SC Labs,Indoor Specialties Inc,FLT Crew Soul Plane,FLT Crew Soul Plane,"Flower, Inhalable",2023-08-20T00:00:00,ca-results-latest.xlsx,2.0747,0.0855,0.4862,0.0,0.207,0.0041,0.0,0.0,0.0391,0.3398,0.0,0.0,0.0129,0.0055,0.0601,0.0,0.0613,0.0,0.4719,0.0,0.0,0.0082,1.7815999999999999,12,22.73,0.059
e6812df4c7464bbe6fb7fe3d72ce576583e3222cf6994c1f47951ee454cd9e88,CA,SC Labs,"ILLA Canna, LLC",Mellowz,Mellowz,"Flower, Inhalable",2023-08-20T00:00:00,ca-results-latest.xlsx,1.3812,0.0145,0.0586,0.0,0.2267,0.007,0.0,0.0,0.0064,0.661,0.0618,0.0,0.0021,0.0,0.068,0.0,0.0218,0.0,0.1546,0.0,0.0246,0.0,1.3071000000000002,12,20.41,0.068
de494312660ee228f72e31bf12b5eca31a4852af99fb7f1546a44fff67785f15,CA,SC Labs,Evergreen 810 Operations Inc.,Mad Labs MadMello,Mad Labs MadMello,"Flower, Inhalable",2023-08-20T00:00:00,ca-results-latest.xlsx,1.2641,0.0668,0.2834,0.0,0.3463,0.0132,0.0,0.0,0.0581,0.0244,0.0187,0.0,0.01,0.0028,0.0986,0.0,0.0,0.003,0.1312,0.0,0.0854,0.0034,1.1453,14,27.58,0.075
a5358bc25521f2fc729e578249401325b2b6491a94342705304589ff2d0cd4c8,CA,SC Labs,"Hammerjack USA, Inc.",FLT Crew Round Trip,FLT Crew Round Trip,"Flower, Inhalable",2023-08-20T00:00:00,ca-results-latest.xlsx,2.1699,0.0982,0.5205,0.0,0.4079,0.0082,0.0,0.0,0.0648,0.2169,0.0369,0.0,0.015,0.0068,0.1237,0.0,0.0,0.0018,0.2733,0.0,0.0,0.011,1.785,13,21.6,0.059
4a9a6a803112ec0378fa5414e1b54108bfe4e9f8537cb5f9c23286c8c0583b98,CA,SC Labs,,Rainbow Cheddar x Peppermint Agave #9,Rainbow Cheddar x Peppermint Agave #9,"Flower, Inhalable",2023-08-21T00:00:00,ca-results-latest.xlsx,1.2565,0.0633,0.2093,0.0,0.3165,0.0056,0.0,0.0,0.0425,0.0783,0.0106,0.0,0.0102,0.003,0.098,0.0,0.0188,0.0,0.1189,0.0,0.0491,0.0016,1.0257,14,22.78,0.046
e3b26853ce7e407cf12848775c983b145361022cf9a5138205bf87e86c0c017c,CA,SC Labs,River Tree Enterprises,S-2005 Dry,S-2005 Dry,"Flower, Inhalable",2023-08-21T00:00:00,ca-results-latest.xlsx,2.5373,0.1119,0.7156,0.0,0.6277,0.0068,0.0,0.0,0.0601,0.1439,0.0053,0.0,0.0185,0.0082,0.1887,0.0,0.0,0.0,0.2104,0.0,0.0124,0.0026,2.1121000000000003,13,26.38,0.102
716b1b38a7353598a4387adc272ed35f54d6d9cf545be5a7536f117f2469e6cb,CA,SC Labs,River Tree Enterprises,S-6803 Dry,S-6803 Dry,"Flower, Inhalable",2023-08-21T00:00:00,ca-results-latest.xlsx,1.5285,0.0525,0.0639,0.0,0.0789,0.0,0.0,0.0,0.0962,0.9449,0.0923,0.0,0.0038,0.0,0.0263,0.0624,0.0038,0.0,0.0197,0.0,0.0,0.0008,1.4454999999999998,12,28.49,0.085
07fa626d33f8608b938cf4403d463236bbc491e9d38026c38ccd1f63b1d5beea,CA,SC Labs,River Tree Enterprises,S-9871 Dry,S-9871 Dry,"Flower, Inhalable",2023-08-21T00:00:00,ca-results-latest.xlsx,1.7814,0.0884,0.4347,0.0,0.335,0.0059,0.0,0.0,0.049,0.178,0.0313,0.0,0.015,0.0047,0.1037,0.0,0.0,0.0,0.1841,0.0,0.1177,0.0113,1.5588,13,20.67,0.056
dda0211930dcfd1f3cec39cc42aa854645d4147f4f454ade2e01ad9e55eea05a,CA,BelCosta Labs,Glass House Camarillo Cultivation LLC,Super Silver Haze,Super Silver Haze,Flower,2023-08-21T00:00:00,ca-results-latest.xlsx,1.87918,0.07406,0.51507,0.0,0.63756,,0.0,0.0,0.04175,0.29888,0.0,0.0,0.0,0.0,0.24755,0.0,,0.0,0.06431,0.0,0.0,0.0,1.87918,7,31.22596,0.07926
b6e4e0b366c9ef2fe40b46d506ed12bb5a107c2982bbdd1ff21068b66577b431,CA,BelCosta Labs,Glass House Camarillo Cultivation LLC,Cherry AK,Cherry AK,Flower,2023-08-21T00:00:00,ca-results-latest.xlsx,2.47285,0.05441,0.13055,0.0,0.49311,,0.0,0.0,0.10297,1.42678,0.08097,0.0,0.0,0.0,0.12258,0.0,,0.0,0.0,0.0,0.06148,0.0,2.47285,8,25.48113,0.06108
7ecc83bad8832eb06885802dec9761c0f4bafd84ff190d447c7ccee089d7fa01,CA,BelCosta Labs,Glass House Camarillo Cultivation LLC,Super Silver Haze,Super Silver Haze,Flower,2023-08-21T00:00:00,ca-results-latest.xlsx,1.81026,0.04795,0.2754,0.0,0.55146,,0.0,0.0,0.02709,0.61293,0.0,0.0,0.0,0.01383,0.22671,0.0,,0.0,0.05489,0.0,0.0,0.0,1.8102600000000002,8,30.20381,0.07756
991c1e9ac2aba3c048f3d66428fc618156e8f0c605c6af8a0f47176a88c03650,CA,BelCosta Labs,Glass House Camarillo Cultivation LLC,Jelly Fish,Jelly Fish,Flower,2023-08-21T00:00:00,ca-results-latest.xlsx,0.97163,0.0364,0.11953,0.0,0.04211,,0.0,0.0,0.08583,0.55002,0.01276,0.0,0.0,0.0,0.01677,0.04474,,0.0,0.06347,0.0,0.0,0.0,0.97163,9,0.79044,21.44003
a923c30b918be975c1ce34d486bb7511627b944de046c610b580518dd60a3be2,CA,BelCosta Labs,Glass House Camarillo Cultivation LLC,Lilac Diesel,Lilac Diesel,Flower,2023-08-21T00:00:00,ca-results-latest.xlsx,0.67388,0.0183,0.03135,0.0,0.20484,,0.0,0.0,0.0,0.06364,0.06012,0.0,0.0,0.21074,0.08489,0.0,,0.0,0.0,0.0,0.0,0.0,0.67388,7,29.23544,0.06168
b9b7ab197e3e8063e7bcff91a336c80f98a076cd100ec03c9bbdde9b550db920,CA,BelCosta Labs,Glass House Camarillo Cultivation LLC,Lilac Diesel,Lilac Diesel,Flower,2023-08-21T00:00:00,ca-results-latest.xlsx,1.81275,0.0476,0.0702,0.0,0.51468,,0.0,0.01773,0.02866,0.13746,0.16651,0.01688,0.0,0.58441,0.20578,0.0,,0.0,0.0,0.0,0.02284,0.0,1.8127499999999999,11,27.9143,0.06005
d7ae44adac17a9b1a922e1fd6620177bc7d31f7bcd1dc166c7ac25730ffc452c,CA,BelCosta Labs,Glass House Camarillo Cultivation LLC,Lilac Diesel,Lilac Diesel,Flower,2023-08-21T00:00:00,ca-results-latest.xlsx,2.18959,0.06382,0.11323,0.0,0.43754,,0.01833,0.02557,0.04184,0.2387,0.27627,0.0254,0.0,0.73878,0.18077,0.0,,0.0,0.0,0.0,0.02934,0.0,2.18959,12,27.48181,0.0585
